2016,Privately held,378
1994,Privately held,50
1995,Privately held,28
1996,Privately held,61
1999,Privately held,27
1999,Privately held,49
1987,Privately held,277
1988,Privately held,277
1989,Privately held,277
1990,Privately held,390
1991,Privately held,401
1992,Privately held,278
1993,Privately held,283
1994,Privately held,404
1990,Privately held,188
1991,Privately held,167
1992,Privately held,198
1993,Privately held,171
1994,Privately held,189
1995,Privately held,295
1996,Privately held,230
1997,Privately held,210
1998,Privately held,239
1999,Privately held,268
2000,Privately held,314
1992,Privately held,51
1993,Privately held,50
1994,Privately held,71
1991,Privately held,475
1992,Privately held,572
1993,Privately held,497
1994,Privately held,465
1995,Privately held,505
1996,Privately held,657
1997,Privately held,807
1998,Privately held,977
1999,Privately held,1200
1994,Privately held,103
1995,Privately held,80
1996,Privately held,57
1997,Privately held,69
1998,Privately held,107
1999,Privately held,123
2000,Privately held,53
2001,Privately held,70
2002,Privately held,49
2003,Privately held,48
2004,Privately held,69
2005,Privately held,62
1994,Privately held,91
1995,Privately held,99
1996,Privately held,67
1997,Privately held,117
1998,Privately held,102
1999,Privately held,111
2000,Privately held,92
2001,Privately held,124
2002,Privately held,174
2003,Privately held,206
2004,Privately held,166
2005,Privately held,131
1994,Privately held,113
1995,Privately held,110
1994,Privately held,133
1995,Privately held,132
1996,Privately held,148
1997,Privately held,143
1998,Privately held,149
1999,Privately held,106
2000,Privately held,126
2001,Privately held,147
2002,Privately held,198
2003,Privately held,342
1987,Privately held,117
1988,Privately held,141
1989,Privately held,117
1990,Privately held,25
1991,Privately held,253
1992,Privately held,453
1993,Privately held,509
1994,Privately held,504
1995,Privately held,479
1996,Privately held,300
1997,Privately held,243
1998,Privately held,146
1991,Privately held,117
1994,Privately held,24
1995,Privately held,30
1994,Privately held,1001
1995,Privately held,1884
1996,Privately held,1064
1997,Privately held,2105
1998,Privately held,967
1999,Privately held,850
2000,Privately held,858
2001,Privately held,1013
2002,Privately held,1240
2003,Privately held,1487
1994,Privately held,251
1995,Privately held,
1996,Privately held,
1997,Privately held,
1998,Privately held,
1999,Privately held,
2000,Privately held,
2001,Privately held,
1994,Privately held,266
1995,Privately held,
1996,Privately held,
1997,Privately held,
1998,Privately held,
1999,Privately held,
2000,Privately held,
2001,Privately held,
1998,Privately held,46
1999,Privately held,82
2000,Privately held,35
2001,Privately held,22
2002,Privately held,15
2003,Privately held,30
2004,Privately held,119
2005,Privately held,172
2006,Privately held,227
2007,Privately held,213
2008,Privately held,198
2009,Privately held,157
2010,Privately held,279
2011,Privately held,330
2012,Privately held,284
2013,Privately held,255
1994,Privately held,64
1995,Privately held,52
1996,Privately held,51
1997,Privately held,51
1998,Privately held,58
1999,Privately held,52
2000,Privately held,55
2001,Privately held,29
2002,Privately held,70
2003,Privately held,34
2004,Privately held,74
2005,Privately held,71
2006,Privately held,59
2007,Privately held,45
2008,Privately held,47
2009,Privately held,55
2010,Privately held,82
2011,Privately held,83
2012,Privately held,50
2013,Privately held,54
2014,Privately held,47
2015,Privately held,32
2016,Privately held,33
1987,Privately held,1233
1988,Privately held,1233
1989,Privately held,1233
1990,Privately held,1145
1991,Privately held,912
1992,Privately held,909
1993,Privately held,501
1994,Privately held,670
1995,Privately held,462
1996,Privately held,470
1997,Privately held,567
1998,Privately held,530
1999,Privately held,516
2000,Privately held,347
2001,Privately held,277
2002,Privately held,277
2003,Privately held,642
2004,Privately held,677
2005,Privately held,823
2006,Privately held,737
2007,Privately held,589
2008,Privately held,582
2009,Privately held,341
2010,Privately held,805
2011,Privately held,1734
2014,Privately held,505
1994,Privately held,68
1995,Privately held,66
1996,Privately held,54
1999,Privately held,30
1990,Privately held,389
1991,Privately held,75
1992,Privately held,38
1993,Privately held,35
1999,Privately held,9
1992,Privately held,241
1993,Privately held,818
1994,Privately held,822
1995,Privately held,587
1996,Privately held,703
1997,Privately held,1307
1998,Privately held,1316
1999,Privately held,763
2000,Privately held,854
2001,Privately held,1102
2002,Privately held,1289
2003,Privately held,1060
2004,Privately held,2212
2005,Privately held,2036
2006,Privately held,1931
2007,Privately held,1493
1989,Privately held,24
1990,Privately held,201
1991,Privately held,127
1992,Privately held,132
1993,Privately held,137
1994,Privately held,277
1995,Privately held,714
1996,Privately held,323
1997,Privately held,329
1998,Privately held,255
1999,Privately held,270
2000,Privately held,636
2001,Privately held,647
2002,Privately held,636
2003,Privately held,558
2004,Privately held,562
2005,Privately held,546
2006,Privately held,578
2007,Privately held,641
2008,Privately held,609
2009,Privately held,649
2010,Privately held,531
2011,Privately held,553
2012,Privately held,519
2013,Privately held,503
2014,Privately held,445
2015,Privately held,374
2016,Privately held,139
1994,Privately held,19
1995,Privately held,21
1996,Privately held,19
1997,Privately held,20
1998,Privately held,14
1994,Privately held,34
1995,Privately held,51
1996,Privately held,40
1997,Privately held,56
1998,Privately held,58
1999,Privately held,74
2000,Privately held,74
2001,Privately held,44
2002,Privately held,92
2003,Privately held,118
2004,Privately held,208
2005,Privately held,50
2006,Privately held,95
2007,Privately held,94
2008,Privately held,301
2009,Privately held,288
2010,Privately held,261
2011,Privately held,252
2012,Privately held,173
2013,Privately held,166
2014,Privately held,226
1999,Privately held,35
1987,Privately held,277
1988,Privately held,48
1989,Privately held,366
1990,Privately held,544
1991,Privately held,365
1992,Privately held,368
1993,Privately held,318
1994,Privately held,347
1995,Privately held,298
1996,Privately held,385
1997,Privately held,408
1998,Privately held,373
1999,Privately held,422
2000,Privately held,383
2001,Privately held,339
2002,Privately held,343
2003,Privately held,364
2004,Privately held,383
2005,Privately held,406
2006,Privately held,385
1994,Privately held,22
1995,Privately held,29
1996,Privately held,19
1997,Privately held,20
1998,Privately held,25
1999,Privately held,26
2000,Privately held,59
2001,Privately held,30
2002,Privately held,66
2003,Privately held,72
2004,Privately held,71
2005,Privately held,59
2006,Privately held,48
2007,Privately held,55
2008,Privately held,59
2009,Privately held,28
2010,Privately held,87
2011,Privately held,85
2012,Privately held,82
2013,Privately held,78
2014,Privately held,83
2015,Privately held,54
2016,Privately held,63
1994,Privately held,24
1995,Privately held,40
1996,Privately held,72
1997,Privately held,80
1998,Privately held,73
1999,Privately held,99
2000,Privately held,102
2001,Privately held,11
2002,Privately held,48
2003,Privately held,62
2004,Privately held,50
2005,Privately held,44
1994,Privately held,20
2000,Privately held,
2001,Privately held,38
2002,Privately held,56
2003,Privately held,116
2004,Privately held,142
2005,Privately held,157
1988,Privately held,50
1989,Privately held,170
1990,Privately held,191
1994,Privately held,138
1995,Privately held,147
1996,Privately held,152
1997,Privately held,127
1998,Privately held,129
1999,Privately held,128
2000,Privately held,128
2001,Privately held,158
2002,Privately held,66
2003,Privately held,70
2004,Privately held,71
2005,Privately held,161
2006,Privately held,169
2007,Privately held,135
2008,Privately held,151
2009,Privately held,128
2010,Privately held,221
2011,Privately held,213
1994,Privately held,42
1995,Privately held,42
1996,Privately held,48
1997,Privately held,32
1998,Privately held,33
1999,Privately held,36
2000,Privately held,26
2001,Privately held,29
2002,Privately held,29
2003,Privately held,38
2004,Privately held,51
2005,Privately held,48
2006,Privately held,73
2007,Privately held,28
2008,Privately held,20
1987,Privately held,3106
1994,Privately held,70
1995,Privately held,68
1996,Privately held,110
1997,Privately held,220
1998,Privately held,174
1999,Privately held,105
2000,Privately held,92
2001,Privately held,102
2002,Privately held,85
2003,Privately held,103
2004,Privately held,125
2005,Privately held,185
2006,Privately held,197
2007,Privately held,435
2008,Privately held,255
1999,Privately held,1000
1987,Privately held,1574
1988,Privately held,1642
1989,Privately held,1813
1990,Privately held,1842
1991,Privately held,1813
1992,Privately held,1736
1993,Privately held,1741
1994,Privately held,1963
1995,Privately held,2117
1996,Privately held,2119
1997,Privately held,2135
1998,Privately held,2245
1999,Privately held,2486
2000,Privately held,2991
2001,Privately held,3615
2002,Privately held,4113
2003,Privately held,3973
2004,Privately held,3091
2005,Privately held,4491
1994,Privately held,35
1995,Privately held,32
1996,Privately held,15
1990,Privately held,500
1993,Privately held,471
1994,Privately held,944
1995,Privately held,952
1996,Privately held,1263
1997,Privately held,1482
1998,Privately held,1485
1999,Privately held,1899
2000,Privately held,2297
1994,Privately held,547
1995,Privately held,530
1994,Privately held,242
1995,Privately held,258
1996,Privately held,263
1994,Privately held,40
1995,Privately held,73
1996,Privately held,75
1999,Privately held,156
1994,Privately held,80
1995,Privately held,96
1996,Privately held,90
1997,Privately held,73
1998,Privately held,73
1999,Privately held,70
2000,Privately held,79
2001,Privately held,117
2002,Privately held,87
2003,Privately held,160
2004,Privately held,170
2005,Privately held,241
2006,Privately held,79
2007,Privately held,118
2008,Privately held,203
2009,Privately held,190
2010,Privately held,169
2011,Privately held,240
2012,Privately held,239
2013,Privately held,228
2014,Privately held,210
2015,Privately held,188
2016,Privately held,136
1987,Privately held,180
1988,Privately held,180
1989,Privately held,180
1990,Privately held,181
1991,Privately held,159
1992,Privately held,110
1993,Privately held,
1994,Privately held,76
1995,Privately held,146
1996,Privately held,276
1997,Privately held,276
1998,Privately held,96
1988,Privately held,105
1989,Privately held,262
1990,Privately held,584
1991,Privately held,487
1992,Privately held,641
1993,Privately held,463
1994,Privately held,271
1995,Privately held,257
1988,Privately held,305
1989,Privately held,366
1989,Privately held,541
1990,Privately held,821
1991,Privately held,541
1992,Privately held,659
1993,Privately held,667
1994,Privately held,198
1995,Privately held,82
1996,Privately held,70
1997,Privately held,109
1998,Privately held,155
1999,Privately held,162
2000,Privately held,137
2001,Privately held,88
2002,Privately held,130
2003,Privately held,157
2004,Privately held,265
2005,Privately held,238
2006,Privately held,250
2007,Privately held,422
2008,Privately held,457
2009,Privately held,643
2010,Privately held,442
2011,Privately held,258
2012,Privately held,180
2013,Privately held,6
1994,Privately held,1021
1994,Privately held,68
1995,Privately held,86
1996,Privately held,88
1996,Privately held,93
1994,Privately held,60
1995,Privately held,71
1996,Privately held,73
1997,Privately held,73
1998,Privately held,70
1994,Privately held,101
1995,Privately held,101
1996,Privately held,103
1997,Privately held,103
1998,Privately held,99
1994,Privately held,65
1995,Privately held,78
1996,Privately held,80
1997,Privately held,80
1994,Privately held,311
1995,Privately held,267
1996,Privately held,302
1997,Privately held,215
1998,Privately held,190
1994,Privately held,40
1995,Privately held,41
1996,Privately held,39
1997,Privately held,30
1998,Privately held,42
1999,Privately held,43
2000,Privately held,51
2001,Privately held,73
2002,Privately held,91
2003,Privately held,110
2004,Privately held,54
2005,Privately held,55
2006,Privately held,124
2007,Privately held,121
2008,Privately held,57
2009,Privately held,140
2010,Privately held,130
2011,Privately held,137
2012,Privately held,69
1987,Privately held,216
1988,Privately held,216
1989,Privately held,318
1990,Privately held,366
1991,Privately held,256
1992,Privately held,265
1993,Privately held,206
1994,Privately held,141
1995,Privately held,185
1987,Privately held,326
1988,Privately held,327
1989,Privately held,438
1990,Privately held,418
1991,Privately held,312
1992,Privately held,405
1993,Privately held,298
1994,Privately held,266
1995,Privately held,282
1995,Privately held,2458
1994,Privately held,843
1995,Privately held,767
1996,Privately held,801
1997,Privately held,876
1998,Privately held,707
1987,Privately held,372
1988,Privately held,372
1989,Privately held,465
1990,Privately held,657
1991,Privately held,378
1994,Privately held,123
1995,Privately held,139
1996,Privately held,110
1997,Privately held,76
1998,Privately held,96
1999,Privately held,56
2000,Privately held,54
2001,Privately held,38
2002,Privately held,60
2003,Privately held,54
2004,Privately held,54
2005,Privately held,253
2006,Privately held,140
2007,Privately held,142
1987,Privately held,252
1988,Privately held,252
1989,Privately held,252
1990,Privately held,1146
1999,Privately held,51
1994,Privately held,85
1995,Privately held,84
1996,Privately held,86
1993,Privately held,554
1994,Privately held,650
1995,Privately held,616
1996,Privately held,628
2000,Privately held,46
1994,Privately held,20
1994,Privately held,97
1995,Privately held,137
1996,Privately held,114
1997,Privately held,126
1998,Privately held,102
1999,Privately held,123
2000,Privately held,126
2001,Privately held,95
2002,Privately held,139
2003,Privately held,160
2004,Privately held,143
2005,Privately held,164
1991,Privately held,1423
1992,Privately held,3136
1993,Privately held,1389
1994,Privately held,132
1995,Privately held,88
1996,Privately held,200
1997,Privately held,100
1998,Privately held,84
1999,Privately held,49
2000,Privately held,109
2001,Privately held,121
2002,Privately held,139
2003,Privately held,329
2004,Privately held,422
2005,Privately held,199
2006,Privately held,230
2007,Privately held,230
2008,Privately held,330
2009,Privately held,145
2010,Privately held,172
2011,Privately held,135
1987,Privately held,4149
1988,Privately held,258
1989,Privately held,4149
1990,Privately held,132
1991,Privately held,4149
1992,Privately held,6943
1993,Privately held,6829
1994,Privately held,12440
1995,Privately held,9314
1988,Privately held,51
1989,Privately held,66
1990,Privately held,731
1991,Privately held,1323
1992,Privately held,1528
1993,Privately held,1011
1994,Privately held,2409
1995,Privately held,1613
1996,Privately held,1930
1997,Privately held,1993
1998,Privately held,1734
1999,Privately held,1575
2000,Privately held,1454
2001,Privately held,1827
2002,Privately held,2487
2003,Privately held,2135
2004,Privately held,2450
2005,Privately held,1216
2006,Privately held,2786
2007,Privately held,2709
2008,Privately held,3935
2009,Privately held,4059
2010,Privately held,5333
2011,Privately held,6000
2012,Privately held,6285
2013,Privately held,6065
2014,Privately held,5540
2015,Privately held,5582
2016,Privately held,2023
1988,Privately held,23
1990,Privately held,28
1991,Privately held,647
1992,Privately held,647
1993,Privately held,251
1994,Privately held,335
1995,Privately held,252
1996,Privately held,316
1997,Privately held,322
1998,Privately held,218
1999,Privately held,226
2000,Privately held,255
2001,Privately held,385
2002,Privately held,447
2003,Privately held,409
2004,Privately held,397
2005,Privately held,194
2006,Privately held,521
2007,Privately held,527
2008,Privately held,716
2009,Privately held,781
2010,Privately held,1003
2011,Privately held,1154
2012,Privately held,1064
2013,Privately held,942
2014,Privately held,930
2015,Privately held,892
2016,Privately held,913
1987,Privately held,252
1988,Privately held,148
1993,Privately held,315
1994,Privately held,286
1995,Privately held,231
1996,Privately held,255
1997,Privately held,254
1998,Privately held,262
1999,Privately held,245
2000,Privately held,223
2001,Privately held,171
2002,Privately held,230
2003,Privately held,328
2004,Privately held,322
2005,Privately held,325
2006,Privately held,307
2007,Privately held,355
2008,Privately held,369
2009,Privately held,442
2010,Privately held,492
2011,Privately held,504
2012,Privately held,782
2013,Privately held,632
2014,Privately held,621
2015,Privately held,695
2016,Privately held,688
1994,Privately held,15
1995,Privately held,23
1996,Privately held,19
1997,Privately held,27
1998,Privately held,27
1999,Privately held,31
2000,Privately held,33
2001,Privately held,33
2002,Privately held,33
2003,Privately held,30
2004,Privately held,39
2005,Privately held,33
2006,Privately held,34
2007,Privately held,35
2008,Privately held,35
2009,Privately held,35
2010,Privately held,35
2011,Privately held,36
2012,Privately held,40
2013,Privately held,30
2014,Privately held,39
2015,Privately held,42
2016,Privately held,32
1992,Privately held,89
1993,Privately held,87
1994,Privately held,40
1992,Privately held,14
2001,Privately held,17
2002,Privately held,41
2003,Privately held,46
2004,Privately held,43
2005,Privately held,40
2006,Privately held,39
2007,Privately held,30
2008,Privately held,53
2009,Privately held,55
2010,Privately held,102
2011,Privately held,109
2012,Privately held,85
2013,Privately held,85
2014,Privately held,64
2015,Privately held,85
2016,Privately held,37
1995,Privately held,
1996,Privately held,130
1997,Privately held,69
1994,Privately held,6
1995,Privately held,4
1996,Privately held,15
1990,Privately held,19
1991,Privately held,254
1992,Privately held,336
1993,Privately held,248
1994,Privately held,6
1995,Privately held,10
1996,Privately held,50
1997,Privately held,37
1998,Privately held,55
1999,Privately held,31
2001,Privately held,51
2002,Privately held,69
2003,Privately held,121
2004,Privately held,140
2005,Privately held,201
1994,Privately held,257
1995,Privately held,258
1996,Privately held,227
1997,Privately held,184
1998,Privately held,150
1999,Privately held,248
2000,Privately held,223
2001,Privately held,175
2002,Privately held,158
2003,Privately held,189
2004,Privately held,311
2005,Privately held,368
2006,Privately held,207
1994,Privately held,12
1995,Privately held,12
1996,Privately held,12
1997,Privately held,14
1998,Privately held,14
1988,Privately held,2844
1989,Privately held,1745
1990,Privately held,1710
1991,Privately held,1855
1992,Privately held,2327
1993,Privately held,2592
1994,Privately held,2563
1995,Privately held,2951
1996,Privately held,2979
1997,Privately held,3034
1998,Privately held,3341
1987,Privately held,311
1988,Privately held,6
1989,Privately held,2291
1990,Privately held,2784
1991,Privately held,1245
1992,Privately held,1258
1993,Privately held,1250
1994,Privately held,1398
1995,Privately held,1294
1996,Privately held,1195
1997,Privately held,1201
1998,Privately held,1399
1999,Privately held,1455
1994,Privately held,20
1995,Privately held,38
1996,Privately held,44
1997,Privately held,42
1998,Privately held,77
1999,Privately held,72
2000,Privately held,91
2001,Privately held,90
2002,Privately held,91
2003,Privately held,121
2004,Privately held,135
2005,Privately held,140
1994,Privately held,20
1995,Privately held,19
1996,Privately held,20
1994,Privately held,23
1995,Privately held,14
1996,Privately held,15
1997,Privately held,15
1987,Privately held,18
1988,Privately held,33
1994,Privately held,24
1995,Privately held,16
1996,Privately held,18
1997,Privately held,15
1998,Privately held,18
1999,Privately held,14
2000,Privately held,23
2001,Privately held,29
2002,Privately held,18
2003,Privately held,28
2004,Privately held,33
2005,Privately held,48
2006,Privately held,57
2007,Privately held,60
2008,Privately held,39
2009,Privately held,54
2010,Privately held,55
2011,Privately held,66
2012,Privately held,57
2013,Privately held,51
2014,Privately held,32
2015,Privately held,38
2016,Privately held,21
1994,Privately held,31
1995,Privately held,39
1996,Privately held,31
1994,Privately held,27
1995,Privately held,45
1996,Privately held,34
1997,Privately held,18
1998,Privately held,35
1999,Privately held,15
2000,Privately held,27
2001,Privately held,25
2002,Privately held,30
2003,Privately held,33
2004,Privately held,45
2005,Privately held,37
2006,Privately held,25
2007,Privately held,42
2008,Privately held,41
2009,Privately held,44
2010,Privately held,49
2011,Privately held,55
2012,Privately held,40
2013,Privately held,44
2014,Privately held,37
2015,Privately held,49
2016,Privately held,74
1994,Privately held,113
1995,Privately held,110
1996,Privately held,40
1999,Privately held,49
2006,Privately held,
2007,Privately held,37
2008,Privately held,101
2009,Privately held,100
2010,Privately held,59
2011,Privately held,99
2012,Privately held,35
2013,Privately held,29
2014,Privately held,46
2015,Privately held,33
2016,Privately held,23
1994,Privately held,35
1995,Privately held,46
1996,Privately held,54
1997,Privately held,100
1998,Privately held,49
1999,Privately held,68
2000,Privately held,49
2001,Privately held,67
2002,Privately held,51
2003,Privately held,26
2004,Privately held,28
2005,Privately held,80
2006,Privately held,56
2007,Privately held,87
2008,Privately held,104
2009,Privately held,110
2010,Privately held,127
2011,Privately held,81
2012,Privately held,88
2013,Privately held,106
2014,Privately held,134
2015,Privately held,204
2016,Privately held,176
1994,Privately held,39
1995,Privately held,38
1996,Privately held,32
1997,Privately held,52
1998,Privately held,67
1999,Privately held,72
2000,Privately held,50
2001,Privately held,46
2002,Privately held,43
2003,Privately held,73
2004,Privately held,62
2005,Privately held,46
2006,Privately held,46
2007,Privately held,68
2008,Privately held,43
2009,Privately held,56
2010,Privately held,40
2011,Privately held,41
2012,Privately held,50
2013,Privately held,48
2014,Privately held,50
2015,Privately held,46
2016,Privately held,29
1994,Privately held,76
1995,Privately held,83
1996,Privately held,63
1997,Privately held,61
1998,Privately held,35
1999,Privately held,27
2000,Privately held,46
2001,Privately held,54
2002,Privately held,137
2003,Privately held,147
2004,Privately held,139
2005,Privately held,128
2006,Privately held,94
2007,Privately held,73
2008,Privately held,57
2009,Privately held,80
2010,Privately held,74
2011,Privately held,72
2012,Privately held,59
2013,Privately held,49
2014,Privately held,64
2015,Privately held,56
2016,Privately held,54
1994,Privately held,20
1995,Privately held,67
1996,Privately held,27
1997,Privately held,28
1998,Privately held,38
1999,Privately held,36
2000,Privately held,26
2001,Privately held,44
2002,Privately held,31
2003,Privately held,44
2004,Privately held,33
2005,Privately held,26
2006,Privately held,31
2007,Privately held,35
2008,Privately held,43
2009,Privately held,50
2010,Privately held,37
2011,Privately held,42
2012,Privately held,56
1994,Privately held,25
1995,Privately held,25
1996,Privately held,25
1987,Privately held,431
1988,Privately held,558
1989,Privately held,573
1990,Privately held,343
1991,Privately held,236
1992,Privately held,332
1993,Privately held,322
1994,Privately held,320
1987,Privately held,152
1992,Privately held,61
1993,Privately held,40
1994,Privately held,36
1995,Privately held,23
1996,Privately held,35
1999,Privately held,82
1987,Privately held,219
1994,Privately held,17
1995,Privately held,10
1996,Privately held,18
1999,Privately held,40
2000,Privately held,23
2001,Privately held,40
2002,Privately held,37
2003,Privately held,26
2004,Privately held,22
2005,Privately held,18
2006,Privately held,16
2007,Privately held,17
2008,Privately held,28
2009,Privately held,29
1994,Privately held,11
1995,Privately held,13
1996,Privately held,21
1997,Privately held,32
1998,Privately held,32
1999,Privately held,30
2000,Privately held,25
2001,Privately held,28
2002,Privately held,25
2003,Privately held,23
2004,Privately held,25
2005,Privately held,9
2006,Privately held,16
2007,Privately held,15
2008,Privately held,12
2009,Privately held,10
2010,Privately held,11
1994,Privately held,5
1995,Privately held,23
1996,Privately held,7
1994,Privately held,117
1995,Privately held,374
1996,Privately held,422
1997,Privately held,424
1998,Privately held,375
1999,Privately held,392
2000,Privately held,274
2001,Privately held,292
2002,Privately held,236
2003,Privately held,264
2004,Privately held,394
2005,Privately held,490
2006,Privately held,385
2007,Privately held,399
2008,Privately held,287
2009,Privately held,265
2010,Privately held,165
2011,Privately held,170
2012,Privately held,399
2013,Privately held,375
2014,Privately held,302
2015,Privately held,205
2016,Privately held,149
1994,Privately held,11
1995,Privately held,9
1996,Privately held,15
1998,Privately held,13
1999,Privately held,21
2000,Privately held,13
2001,Privately held,20
2002,Privately held,19
2003,Privately held,23
2004,Privately held,20
2005,Privately held,11
2006,Privately held,7
2007,Privately held,6
2009,Privately held,
2010,Privately held,192
2011,Privately held,256
2012,Privately held,478
2013,Privately held,413
2014,Privately held,482
2015,Privately held,398
2016,Privately held,315
1994,Privately held,20
1995,Privately held,27
1996,Privately held,13
1997,Privately held,11
